Start Date,End Date,Duration (hours),Wind (GWh),Solar (GWh),Total Generated,RES
29/08/2015,30/08/2015,7,368.369,0,2079.883,2
29/08/2015,30/08/2015,7,368.369,0,2079.883,2
29/08/2015,30/08/2015,4.25,368.369,0,2079.883,2
29/08/2015,30/08/2015,4,368.369,0,2079.883,2
29/08/2015,31/08/2015,25.25,368.369,0,2079.883,2
29/08/2015,31/08/2015,25.25,368.369,0,2079.883,2
30/08/2015,31/08/2015,24.25,368.369,0,2079.883,2
30/08/2015,31/08/2015,24,368.369,0,2079.883,2
30/08/2015,31/08/2015,24,368.369,0,2079.883,2
30/08/2015,31/08/2015,22.75,368.369,0,2079.883,2
30/08/2015,31/08/2015,16,368.369,0,2079.883,2
30/08/2015,31/08/2015,15.75,368.369,0,2079.883,2
30/08/2015,31/08/2015,15,368.369,0,2079.883,2
30/08/2015,31/08/2015,15,368.369,0,2079.883,2
30/08/2015,31/08/2015,14,368.369,0,2079.883,2
30/08/2015,31/08/2015,14,368.369,0,2079.883,2
30/08/2015,31/08/2015,14,368.369,0,2079.883,2
30/08/2015,31/08/2015,13.75,368.369,0,2079.883,2
30/08/2015,31/08/2015,13.75,368.369,0,2079.883,2
30/08/2015,31/08/2015,13.25,368.369,0,2079.883,2
30/08/2015,31/08/2015,13,368.369,0,2079.883,2
30/08/2015,31/08/2015,13,368.369,0,2079.883,2
30/08/2015,31/08/2015,12.25,368.369,0,2079.883,2
30/08/2015,31/08/2015,12.25,368.369,0,2079.883,2
30/08/2015,31/08/2015,7,368.369,0,2079.883,2
30/08/2015,31/08/2015,4.25,368.369,0,2079.883,2
30/08/2015,31/08/2015,4,368.369,0,2079.883,2
30/08/2015,01/09/2015,27.25,368.369,0,2079.883,2
30/08/2015,01/09/2015,26,368.369,0,2079.883,2
30/08/2015,01/09/2015,25.75,368.369,0,2079.883,2
30/08/2015,01/09/2015,25.25,368.369,0,2079.883,2
30/08/2015,01/09/2015,25.25,368.369,0,2079.883,2
31/08/2015,01/09/2015,25,368.369,0,2079.883,2
31/08/2015,31/08/2015,7.5,368.369,0,2079.883,2
31/08/2015,31/08/2015,7.25,368.369,0,2079.883,2
31/08/2015,31/08/2015,2.75,368.369,0,2079.883,2
31/08/2015,31/08/2015,3.5,368.369,0,2079.883,2
31/08/2015,31/08/2015,1.25,368.369,0,2079.883,2
31/08/2015,31/08/2015,5.25,368.369,0,2079.883,2
31/08/2015,31/08/2015,1.25,368.369,0,2079.883,2
31/08/2015,31/08/2015,0.75,368.369,0,2079.883,2
31/08/2015,03/09/2015,59.25,368.369,0,2079.883,2
31/08/2015,03/09/2015,55,368.369,0,2079.883,2
31/08/2015,01/09/2015,8.75,368.369,0,2079.883,2
31/08/2015,31/08/2015,3.25,368.369,0,2079.883,2
31/08/2015,31/08/2015,1,368.369,0,2079.883,2
31/08/2015,31/08/2015,1.5,368.369,0,2079.883,2
31/08/2015,01/09/2015,5.5,368.369,0,2079.883,2
31/08/2015,01/09/2015,1.5,368.369,0,2079.883,2
01/09/2015,01/09/2015,2,381.609,0,2147.534,2
01/09/2015,02/09/2015,24,381.609,0,2147.534,2
01/09/2015,01/09/2015,9.5,381.609,0,2147.534,2
01/09/2015,02/09/2015,13.75,381.609,0,2147.534,2
03/09/2015,03/09/2015,4,381.609,0,2147.534,2
03/09/2015,08/09/2015,120.5,381.609,0,2147.534,2
05/09/2015,06/09/2015,14,381.609,0,2147.534,2
05/09/2015,05/09/2015,2.5,381.609,0,2147.534,2
06/09/2015,09/09/2015,64.5,381.609,0,2147.534,2
07/09/2015,07/09/2015,5,381.609,0,2147.534,2
08/09/2015,08/09/2015,4,381.609,0,2147.534,2
08/09/2015,09/09/2015,14.5,381.609,0,2147.534,2
09/09/2015,12/09/2015,70.75,381.609,0,2147.534,2
11/09/2015,12/09/2015,32.25,381.609,0,2147.534,2
11/09/2015,12/09/2015,14.25,381.609,0,2147.534,2
15/09/2015,16/09/2015,3.5,381.609,0,2147.534,2
16/09/2015,16/09/2015,4.25,381.609,0,2147.534,2
16/09/2015,24/09/2015,201.5,381.609,0,2147.534,2
18/09/2015,18/09/2015,21.5,381.609,0,2147.534,2
18/09/2015,18/09/2015,0.75,381.609,0,2147.534,2
21/09/2015,24/09/2015,70,381.609,0,2147.534,2
22/09/2015,22/09/2015,2,381.609,0,2147.534,2
22/09/2015,24/09/2015,46.5,381.609,0,2147.534,2
22/09/2015,22/09/2015,1.5,381.609,0,2147.534,2
22/09/2015,22/09/2015,5.5,381.609,0,2147.534,2
23/09/2015,23/09/2015,2.25,381.609,0,2147.534,2
24/09/2015,26/09/2015,40,381.609,0,2147.534,2
24/09/2015,24/09/2015,3,381.609,0,2147.534,2
25/09/2015,25/09/2015,1.75,381.609,0,2147.534,2
25/09/2015,25/09/2015,1.25,381.609,0,2147.534,2
26/09/2015,27/09/2015,26.25,381.609,0,2147.534,2
26/09/2015,27/09/2015,32.75,381.609,0,2147.534,2
27/09/2015,28/09/2015,30.25,381.609,0,2147.534,2
27/09/2015,28/09/2015,34,381.609,0,2147.534,2
27/09/2015,10/10/2015,311.75,381.609,0,2147.534,2
28/09/2015,28/09/2015,5,381.609,0,2147.534,2
29/09/2015,29/09/2015,12.5,381.609,0,2147.534,2
29/09/2015,29/09/2015,1,381.609,0,2147.534,2
29/09/2015,30/09/2015,9.75,381.609,0,2147.534,2
30/09/2015,30/09/2015,1.75,381.609,0,2147.534,2
30/09/2015,02/10/2015,31.25,381.609,0,2147.534,2
01/10/2015,02/10/2015,23,388.36,0,2268.022,2
02/10/2015,04/10/2015,59.25,388.36,0,2268.022,2
02/10/2015,02/10/2015,7,388.36,0,2268.022,2
02/10/2015,02/10/2015,1.25,388.36,0,2268.022,2
02/10/2015,02/10/2015,0.75,388.36,0,2268.022,2
02/10/2015,02/10/2015,8,388.36,0,2268.022,2
02/10/2015,03/10/2015,26.25,388.36,0,2268.022,2
03/10/2015,03/10/2015,11,388.36,0,2268.022,2
04/10/2015,09/10/2015,128.5,388.36,0,2268.022,2
05/10/2015,08/10/2015,64.75,388.36,0,2268.022,2
06/10/2015,06/10/2015,7.75,388.36,0,2268.022,2
06/10/2015,06/10/2015,2.75,388.36,0,2268.022,2
06/10/2015,06/10/2015,4,388.36,0,2268.022,2
06/10/2015,07/10/2015,8.25,388.36,0,2268.022,2
07/10/2015,08/10/2015,44.25,388.36,0,2268.022,2
07/10/2015,07/10/2015,1,388.36,0,2268.022,2
08/10/2015,08/10/2015,5,388.36,0,2268.022,2
08/10/2015,08/10/2015,8.5,388.36,0,2268.022,2
08/10/2015,09/10/2015,10.5,388.36,0,2268.022,2
09/10/2015,09/10/2015,12.75,388.36,0,2268.022,2
09/10/2015,09/10/2015,4,388.36,0,2268.022,2
09/10/2015,09/10/2015,4.5,388.36,0,2268.022,2
09/10/2015,10/10/2015,3.5,388.36,0,2268.022,2
10/10/2015,10/10/2015,16.25,388.36,0,2268.022,2
10/10/2015,12/10/2015,44,388.36,0,2268.022,2
10/10/2015,11/10/2015,5.75,388.36,0,2268.022,2
11/10/2015,13/10/2015,58.5,388.36,0,2268.022,2
11/10/2015,12/10/2015,18,388.36,0,2268.022,2
11/10/2015,12/10/2015,7,388.36,0,2268.022,2
12/10/2015,12/10/2015,3.75,388.36,0,2268.022,2
12/10/2015,12/10/2015,9.5,388.36,0,2268.022,2
12/10/2015,12/10/2015,3.25,388.36,0,2268.022,2
12/10/2015,12/10/2015,3.75,388.36,0,2268.022,2
12/10/2015,22/10/2015,233.5,388.36,0,2268.022,2
12/10/2015,12/10/2015,3.25,388.36,0,2268.022,2
12/10/2015,12/10/2015,3.25,388.36,0,2268.022,2
12/10/2015,12/10/2015,2.75,388.36,0,2268.022,2
13/10/2015,14/10/2015,22.25,388.36,0,2268.022,2
13/10/2015,13/10/2015,2.75,388.36,0,2268.022,2
13/10/2015,14/10/2015,21.5,388.36,0,2268.022,2
14/10/2015,14/10/2015,1,388.36,0,2268.022,2
14/10/2015,14/10/2015,2,388.36,0,2268.022,2
14/10/2015,14/10/2015,3.5,388.36,0,2268.022,2
14/10/2015,15/10/2015,18.25,388.36,0,2268.022,2
14/10/2015,15/10/2015,29.25,388.36,0,2268.022,2
15/10/2015,15/10/2015,1.75,388.36,0,2268.022,2
15/10/2015,17/10/2015,47.75,388.36,0,2268.022,2
15/10/2015,15/10/2015,1.25,388.36,0,2268.022,2
16/10/2015,16/10/2015,2.25,388.36,0,2268.022,2
16/10/2015,16/10/2015,12.5,388.36,0,2268.022,2
16/10/2015,16/10/2015,4,388.36,0,2268.022,2
16/10/2015,16/10/2015,4,388.36,0,2268.022,2
16/10/2015,16/10/2015,1.25,388.36,0,2268.022,2
16/10/2015,17/10/2015,9,388.36,0,2268.022,2
17/10/2015,17/10/2015,0.75,388.36,0,2268.022,2
17/10/2015,17/10/2015,12,388.36,0,2268.022,2
17/10/2015,18/10/2015,15.5,388.36,0,2268.022,2
18/10/2015,19/10/2015,46.75,388.36,0,2268.022,2
18/10/2015,18/10/2015,4.75,388.36,0,2268.022,2
18/10/2015,19/10/2015,8.5,388.36,0,2268.022,2
19/10/2015,22/10/2015,73.75,388.36,0,2268.022,2
19/10/2015,21/10/2015,40.5,388.36,0,2268.022,2
20/10/2015,20/10/2015,1.25,388.36,0,2268.022,2
20/10/2015,20/10/2015,4.25,388.36,0,2268.022,2
20/10/2015,20/10/2015,2,388.36,0,2268.022,2
20/10/2015,20/10/2015,14,388.36,0,2268.022,2
20/10/2015,20/10/2015,1,388.36,0,2268.022,2
20/10/2015,20/10/2015,1.75,388.36,0,2268.022,2
20/10/2015,21/10/2015,22.75,388.36,0,2268.022,2
20/10/2015,22/10/2015,31.75,388.36,0,2268.022,2
21/10/2015,23/10/2015,44,388.36,0,2268.022,2
21/10/2015,22/10/2015,26.5,388.36,0,2268.022,2
22/10/2015,22/10/2015,3,388.36,0,2268.022,2
22/10/2015,22/10/2015,0.75,388.36,0,2268.022,2
22/10/2015,22/10/2015,3.25,388.36,0,2268.022,2
22/10/2015,22/10/2015,0.75,388.36,0,2268.022,2
22/10/2015,23/10/2015,29.25,388.36,0,2268.022,2
22/10/2015,22/10/2015,1,388.36,0,2268.022,2
22/10/2015,27/10/2015,116.75,388.36,0,2268.022,2
22/10/2015,22/10/2015,1.25,388.36,0,2268.022,2
22/10/2015,22/10/2015,1,388.36,0,2268.022,2
22/10/2015,23/10/2015,9.5,388.36,0,2268.022,2
23/10/2015,23/10/2015,3.25,388.36,0,2268.022,2
24/10/2015,24/10/2015,19,388.36,0,2268.022,2
24/10/2015,25/10/2015,4.5,388.36,0,2268.022,2
26/10/2015,29/10/2015,61.25,388.36,0,2268.022,2
27/10/2015,29/10/2015,33.5,388.36,0,2268.022,2
28/10/2015,28/10/2015,5.5,388.36,0,2268.022,2
28/10/2015,29/10/2015,13,388.36,0,2268.022,2
29/10/2015,18/11/2015,500.75,388.36,0,2268.022,2
29/10/2015,29/10/2015,7.75,388.36,0,2268.022,2
29/10/2015,29/10/2015,3.5,388.36,0,2268.022,2
29/10/2015,29/10/2015,4,388.36,0,2268.022,2
29/10/2015,30/10/2015,12.75,388.36,0,2268.022,2
30/10/2015,30/10/2015,7.75,388.36,0,2268.022,2
30/10/2015,30/10/2015,11.75,388.36,0,2268.022,2
30/10/2015,30/10/2015,1.25,388.36,0,2268.022,2
30/10/2015,31/10/2015,3,388.36,0,2268.022,2
31/10/2015,31/10/2015,5.75,388.36,0,2268.022,2
31/10/2015,02/11/2015,56,388.36,0,2268.022,2
31/10/2015,04/11/2015,96.75,388.36,0,2268.022,2
31/10/2015,31/10/2015,2.25,388.36,0,2268.022,2
01/11/2015,18/11/2015,401.25,752.462,0,2359.938,4
02/11/2015,02/11/2015,1.25,752.462,0,2359.938,4
02/11/2015,03/11/2015,2.5,752.462,0,2359.938,4
03/11/2015,03/11/2015,9,752.462,0,2359.938,4
03/11/2015,04/11/2015,33.75,752.462,0,2359.938,4
03/11/2015,03/11/2015,9,752.462,0,2359.938,4
03/11/2015,04/11/2015,18.25,752.462,0,2359.938,4
03/11/2015,03/11/2015,1.75,752.462,0,2359.938,4
04/11/2015,04/11/2015,1.25,752.462,0,2359.938,4
04/11/2015,04/11/2015,7.5,752.462,0,2359.938,4
04/11/2015,04/11/2015,15,752.462,0,2359.938,4
04/11/2015,04/11/2015,3.5,752.462,0,2359.938,4
04/11/2015,04/11/2015,12,752.462,0,2359.938,4
04/11/2015,04/11/2015,2,752.462,0,2359.938,4
04/11/2015,04/11/2015,5.5,752.462,0,2359.938,4
04/11/2015,06/11/2015,40.5,752.462,0,2359.938,4
04/11/2015,05/11/2015,7,752.462,0,2359.938,4
04/11/2015,06/11/2015,27,752.462,0,2359.938,4
05/11/2015,05/11/2015,7.75,752.462,0,2359.938,4
05/11/2015,05/11/2015,12.75,752.462,0,2359.938,4
06/11/2015,06/11/2015,4.25,752.462,0,2359.938,4
06/11/2015,06/11/2015,4.5,752.462,0,2359.938,4
06/11/2015,07/11/2015,8,752.462,0,2359.938,4
06/11/2015,07/11/2015,18.25,752.462,0,2359.938,4
07/11/2015,07/11/2015,3,752.462,0,2359.938,4
07/11/2015,11/11/2015,107.5,752.462,0,2359.938,4
07/11/2015,29/11/2015,531.5,752.462,0,2359.938,4
07/11/2015,08/11/2015,33.25,752.462,0,2359.938,4
07/11/2015,07/11/2015,0.75,752.462,0,2359.938,4
08/11/2015,09/11/2015,19,752.462,0,2359.938,4
09/11/2015,09/11/2015,9,752.462,0,2359.938,4
09/11/2015,09/11/2015,1,752.462,0,2359.938,4
10/11/2015,10/11/2015,0.75,752.462,0,2359.938,4
10/11/2015,10/11/2015,0.75,752.462,0,2359.938,4
10/11/2015,10/11/2015,4.75,752.462,0,2359.938,4
11/11/2015,13/11/2015,45.75,752.462,0,2359.938,4
13/11/2015,13/11/2015,1.5,752.462,0,2359.938,4
13/11/2015,13/11/2015,7.25,752.462,0,2359.938,4
13/11/2015,13/11/2015,3.5,752.462,0,2359.938,4
13/11/2015,16/11/2015,68.5,752.462,0,2359.938,4
13/11/2015,13/11/2015,3,752.462,0,2359.938,4
16/11/2015,16/11/2015,2.25,752.462,0,2359.938,4
16/11/2015,19/11/2015,67.25,752.462,0,2359.938,4
16/11/2015,17/11/2015,14.75,752.462,0,2359.938,4
17/11/2015,17/11/2015,0.75,752.462,0,2359.938,4
17/11/2015,17/11/2015,1,752.462,0,2359.938,4
17/11/2015,17/11/2015,1,752.462,0,2359.938,4
17/11/2015,17/11/2015,1,752.462,0,2359.938,4
17/11/2015,17/11/2015,1,752.462,0,2359.938,4
17/11/2015,17/11/2015,1.25,752.462,0,2359.938,4
17/11/2015,18/11/2015,14.25,752.462,0,2359.938,4
18/11/2015,18/11/2015,2.5,752.462,0,2359.938,4
18/11/2015,19/11/2015,19.5,752.462,0,2359.938,4
18/11/2015,18/11/2015,1.75,752.462,0,2359.938,4
18/11/2015,19/11/2015,21,752.462,0,2359.938,4
19/11/2015,19/11/2015,6,752.462,0,2359.938,4
21/11/2015,21/11/2015,1,752.462,0,2359.938,4
22/11/2015,23/11/2015,19,752.462,0,2359.938,4
23/11/2015,25/11/2015,55.75,752.462,0,2359.938,4
23/11/2015,24/11/2015,27,752.462,0,2359.938,4
23/11/2015,23/11/2015,3.25,752.462,0,2359.938,4
23/11/2015,24/11/2015,23.75,752.462,0,2359.938,4
23/11/2015,25/11/2015,48.25,752.462,0,2359.938,4
23/11/2015,24/11/2015,6.25,752.462,0,2359.938,4
24/11/2015,24/11/2015,9,752.462,0,2359.938,4
24/11/2015,24/11/2015,3.25,752.462,0,2359.938,4
24/11/2015,25/11/2015,17,752.462,0,2359.938,4
24/11/2015,11/01/2016,1141.5,752.462,0,2359.938,4
25/11/2015,25/11/2015,1.5,752.462,0,2359.938,4
25/11/2015,25/11/2015,4,752.462,0,2359.938,4
25/11/2015,25/11/2015,2,752.462,0,2359.938,4
25/11/2015,25/11/2015,2.75,752.462,0,2359.938,4
25/11/2015,25/11/2015,1.75,752.462,0,2359.938,4
25/11/2015,28/11/2015,68.5,752.462,0,2359.938,4
26/11/2015,26/11/2015,3.25,752.462,0,2359.938,4
26/11/2015,30/11/2015,91,752.462,0,2359.938,4
27/11/2015,27/11/2015,4,752.462,0,2359.938,4
28/11/2015,28/11/2015,6,752.462,0,2359.938,4
28/11/2015,29/11/2015,9,752.462,0,2359.938,4
28/11/2015,29/11/2015,8.5,752.462,0,2359.938,4
29/11/2015,02/12/2015,90,752.462,0,2359.938,4
29/11/2015,29/11/2015,8.5,752.462,0,2359.938,4
29/11/2015,29/11/2015,6,752.462,0,2359.938,4
29/11/2015,29/11/2015,6.25,752.462,0,2359.938,4
29/11/2015,29/11/2015,2.5,752.462,0,2359.938,4
30/11/2015,12/12/2015,280,752.462,0,2359.938,4
01/12/2015,01/12/2015,1.25,927.38,0,2465.591,4
01/12/2015,04/12/2015,67.25,927.38,0,2465.591,4
03/12/2015,03/12/2015,5.75,927.38,0,2465.591,4
03/12/2015,03/12/2015,5.75,927.38,0,2465.591,4
04/12/2015,05/12/2015,11.25,927.38,0,2465.591,4
04/12/2015,05/12/2015,9.75,927.38,0,2465.591,4
04/12/2015,05/12/2015,12,927.38,0,2465.591,4
04/12/2015,07/12/2015,72,927.38,0,2465.591,4
05/12/2015,05/12/2015,1.5,927.38,0,2465.591,4
05/12/2015,05/12/2015,6.25,927.38,0,2465.591,4
05/12/2015,05/12/2015,9,927.38,0,2465.591,4
05/12/2015,08/12/2015,77.75,927.38,0,2465.591,4
05/12/2015,06/12/2015,12.75,927.38,0,2465.591,4
06/12/2015,06/12/2015,2.75,927.38,0,2465.591,4
06/12/2015,06/12/2015,2.5,927.38,0,2465.591,4
06/12/2015,06/12/2015,3.25,927.38,0,2465.591,4
06/12/2015,07/12/2015,22,927.38,0,2465.591,4
06/12/2015,07/12/2015,26,927.38,0,2465.591,4
06/12/2015,07/12/2015,27.25,927.38,0,2465.591,4
06/12/2015,06/12/2015,2,927.38,0,2465.591,4
06/12/2015,07/12/2015,25.5,927.38,0,2465.591,4
07/12/2015,08/12/2015,32.25,927.38,0,2465.591,4
07/12/2015,07/12/2015,4,927.38,0,2465.591,4
07/12/2015,07/12/2015,3.5,927.38,0,2465.591,4
07/12/2015,08/12/2015,8.75,927.38,0,2465.591,4
08/12/2015,10/12/2015,55.75,927.38,0,2465.591,4
08/12/2015,08/12/2015,1.5,927.38,0,2465.591,4
08/12/2015,09/12/2015,12.75,927.38,0,2465.591,4
09/12/2015,10/12/2015,33.25,927.38,0,2465.591,4
10/12/2015,10/12/2015,1,927.38,0,2465.591,4
10/12/2015,10/12/2015,4.5,927.38,0,2465.591,4
10/12/2015,11/12/2015,25.75,927.38,0,2465.591,4
10/12/2015,29/12/2015,460,927.38,0,2465.591,4
10/12/2015,14/12/2015,87.75,927.38,0,2465.591,4
11/12/2015,11/12/2015,2,927.38,0,2465.591,4
11/12/2015,11/12/2015,3.75,927.38,0,2465.591,4
11/12/2015,12/12/2015,10.5,927.38,0,2465.591,4
11/12/2015,13/12/2015,39,927.38,0,2465.591,4
12/12/2015,13/12/2015,34.25,927.38,0,2465.591,4
12/12/2015,12/12/2015,6.25,927.38,0,2465.591,4
12/12/2015,12/12/2015,6,927.38,0,2465.591,4
13/12/2015,14/12/2015,29.75,927.38,0,2465.591,4
13/12/2015,13/12/2015,1.25,927.38,0,2465.591,4
13/12/2015,13/12/2015,4.5,927.38,0,2465.591,4
13/12/2015,17/12/2015,97.25,927.38,0,2465.591,4
13/12/2015,16/12/2015,51.75,927.38,0,2465.591,4
14/12/2015,15/12/2015,17,927.38,0,2465.591,4
14/12/2015,16/12/2015,59.25,927.38,0,2465.591,4
14/12/2015,17/12/2015,67,927.38,0,2465.591,4
14/12/2015,15/12/2015,18.75,927.38,0,2465.591,4
15/12/2015,26/12/2015,275.25,927.38,0,2465.591,4
15/12/2015,16/12/2015,21.5,927.38,0,2465.591,4
16/12/2015,16/12/2015,9,927.38,0,2465.591,4
16/12/2015,18/12/2015,39.5,927.38,0,2465.591,4
16/12/2015,17/12/2015,15.25,927.38,0,2465.591,4
17/12/2015,17/12/2015,5.25,927.38,0,2465.591,4
17/12/2015,18/12/2015,20.25,927.38,0,2465.591,4
17/12/2015,01/01/2016,337.5,927.38,0,2465.591,4
18/12/2015,18/12/2015,1.25,927.38,0,2465.591,4
18/12/2015,18/12/2015,4.25,927.38,0,2465.591,4
18/12/2015,19/12/2015,21.5,927.38,0,2465.591,4
19/12/2015,19/12/2015,1.75,927.38,0,2465.591,4
19/12/2015,19/12/2015,1.25,927.38,0,2465.591,4
19/12/2015,19/12/2015,1.75,927.38,0,2465.591,4
19/12/2015,20/12/2015,24.25,927.38,0,2465.591,4
20/12/2015,21/12/2015,25.75,927.38,0,2465.591,4
20/12/2015,20/12/2015,1.5,927.38,0,2465.591,4
20/12/2015,20/12/2015,1,927.38,0,2465.591,4
20/12/2015,20/12/2015,4,927.38,0,2465.591,4
20/12/2015,21/12/2015,15.75,927.38,0,2465.591,4
20/12/2015,21/12/2015,13.25,927.38,0,2465.591,4
21/12/2015,21/12/2015,6.25,927.38,0,2465.591,4
22/12/2015,22/12/2015,1,927.38,0,2465.591,4
22/12/2015,22/12/2015,7.25,927.38,0,2465.591,4
22/12/2015,22/12/2015,1.75,927.38,0,2465.591,4
22/12/2015,22/12/2015,11.25,927.38,0,2465.591,4
22/12/2015,22/12/2015,3.75,927.38,0,2465.591,4
22/12/2015,22/12/2015,4.75,927.38,0,2465.591,4
22/12/2015,23/12/2015,25.75,927.38,0,2465.591,4
23/12/2015,23/12/2015,1,927.38,0,2465.591,4
23/12/2015,24/12/2015,15,927.38,0,2465.591,4
24/12/2015,25/12/2015,25.75,927.38,0,2465.591,4
25/12/2015,25/12/2015,1,927.38,0,2465.591,4
25/12/2015,25/12/2015,4.75,927.38,0,2465.591,4
26/12/2015,26/12/2015,14.25,927.38,0,2465.591,4
26/12/2015,26/12/2015,1,927.38,0,2465.591,4
26/12/2015,26/12/2015,0.75,927.38,0,2465.591,4
26/12/2015,26/12/2015,1.25,927.38,0,2465.591,4
26/12/2015,26/12/2015,1,927.38,0,2465.591,4
26/12/2015,26/12/2015,5.5,927.38,0,2465.591,4
26/12/2015,26/12/2015,4.5,927.38,0,2465.591,4
26/12/2015,26/12/2015,1.5,927.38,0,2465.591,4
26/12/2015,26/12/2015,7,927.38,0,2465.591,4
26/12/2015,30/12/2015,93.75,927.38,0,2465.591,4
26/12/2015,27/12/2015,21.75,927.38,0,2465.591,4
27/12/2015,28/12/2015,16.75,927.38,0,2465.591,4
28/12/2015,28/12/2015,9.5,927.38,0,2465.591,4
28/12/2015,28/12/2015,2.25,927.38,0,2465.591,4
28/12/2015,28/12/2015,1.25,927.38,0,2465.591,4
28/12/2015,28/12/2015,2.5,927.38,0,2465.591,4
28/12/2015,29/12/2015,19.25,927.38,0,2465.591,4
28/12/2015,29/12/2015,4,927.38,0,2465.591,4
29/12/2015,30/12/2015,18.25,927.38,0,2465.591,4
29/12/2015,29/12/2015,3.5,927.38,0,2465.591,4
29/12/2015,29/12/2015,2.75,927.38,0,2465.591,4
29/12/2015,29/12/2015,4.5,927.38,0,2465.591,4
29/12/2015,30/12/2015,11.75,927.38,0,2465.591,4
29/12/2015,29/12/2015,0.75,927.38,0,2465.591,4
29/12/2015,29/12/2015,3.75,927.38,0,2465.591,4
30/12/2015,31/12/2015,21.75,927.38,0,2465.591,4
30/12/2015,30/12/2015,5.75,927.38,0,2465.591,4
30/12/2015,30/12/2015,1.5,927.38,0,2465.591,4
30/12/2015,01/01/2016,34,927.38,0,2465.591,4
30/12/2015,01/01/2016,38.75,927.38,0,2465.591,4
31/12/2015,01/01/2016,41.25,927.38,0,2465.591,4
31/12/2015,31/12/2015,2.5,927.38,0,2465.591,4
31/12/2015,01/01/2016,8.5,927.38,0,2465.591,4
31/12/2015,05/01/2016,118,927.38,0,2465.591,4
01/01/2016,04/01/2016,86.75,777.966,0,2527.722,4
01/01/2016,02/01/2016,32.75,777.966,0,2527.722,4
01/01/2016,01/01/2016,1.5,777.966,0,2527.722,4
01/01/2016,01/01/2016,5,777.966,0,2527.722,4
01/01/2016,01/01/2016,2.25,777.966,0,2527.722,4
01/01/2016,01/01/2016,4.75,777.966,0,2527.722,4
01/01/2016,01/01/2016,4.25,777.966,0,2527.722,4
01/01/2016,04/01/2016,65.25,777.966,0,2527.722,4
01/01/2016,02/01/2016,2.25,777.966,0,2527.722,4
02/01/2016,02/01/2016,22.25,777.966,0,2527.722,4
02/01/2016,02/01/2016,8.5,777.966,0,2527.722,4
02/01/2016,02/01/2016,4.5,777.966,0,2527.722,4
02/01/2016,05/01/2016,69.75,777.966,0,2527.722,4
02/01/2016,02/01/2016,4.5,777.966,0,2527.722,4
02/01/2016,02/01/2016,0.75,777.966,0,2527.722,4
02/01/2016,02/01/2016,1,777.966,0,2527.722,4
02/01/2016,05/01/2016,61.75,777.966,0,2527.722,4
02/01/2016,03/01/2016,17.75,777.966,0,2527.722,4
03/01/2016,07/01/2016,95.75,777.966,0,2527.722,4
03/01/2016,07/01/2016,86,777.966,0,2527.722,4
04/01/2016,21/01/2016,403.5,777.966,0,2527.722,4
04/01/2016,04/01/2016,7,777.966,0,2527.722,4
04/01/2016,05/01/2016,22.25,777.966,0,2527.722,4
04/01/2016,06/01/2016,40.75,777.966,0,2527.722,4
05/01/2016,05/01/2016,11.5,777.966,0,2527.722,4
05/01/2016,07/01/2016,51.75,777.966,0,2527.722,4
05/01/2016,08/01/2016,80.25,777.966,0,2527.722,4
05/01/2016,06/01/2016,22.5,777.966,0,2527.722,4
05/01/2016,06/01/2016,15.5,777.966,0,2527.722,4
06/01/2016,06/01/2016,2,777.966,0,2527.722,4
06/01/2016,07/01/2016,20,777.966,0,2527.722,4
07/01/2016,07/01/2016,11.25,777.966,0,2527.722,4
07/01/2016,07/01/2016,2.75,777.966,0,2527.722,4
07/01/2016,08/01/2016,29.25,777.966,0,2527.722,4
07/01/2016,08/01/2016,26.75,777.966,0,2527.722,4
08/01/2016,09/01/2016,9.75,777.966,0,2527.722,4
08/01/2016,08/01/2016,0.75,777.966,0,2527.722,4
08/01/2016,09/01/2016,18.75,777.966,0,2527.722,4
08/01/2016,14/01/2016,140,777.966,0,2527.722,4
08/01/2016,15/01/2016,162.5,777.966,0,2527.722,4
09/01/2016,09/01/2016,2.75,777.966,0,2527.722,4
09/01/2016,09/01/2016,2,777.966,0,2527.722,4
09/01/2016,09/01/2016,4.75,777.966,0,2527.722,4
09/01/2016,09/01/2016,0.75,777.966,0,2527.722,4
09/01/2016,13/01/2016,93,777.966,0,2527.722,4
09/01/2016,09/01/2016,1,777.966,0,2527.722,4
09/01/2016,10/01/2016,9.5,777.966,0,2527.722,4
09/01/2016,14/01/2016,121,777.966,0,2527.722,4
10/01/2016,10/01/2016,1.5,777.966,0,2527.722,4
10/01/2016,10/01/2016,1.5,777.966,0,2527.722,4
10/01/2016,10/01/2016,7.75,777.966,0,2527.722,4
10/01/2016,10/01/2016,16.5,777.966,0,2527.722,4
10/01/2016,10/01/2016,2.75,777.966,0,2527.722,4
10/01/2016,11/01/2016,9.75,777.966,0,2527.722,4
11/01/2016,11/01/2016,12.75,777.966,0,2527.722,4
11/01/2016,11/01/2016,6.75,777.966,0,2527.722,4
11/01/2016,12/01/2016,34.25,777.966,0,2527.722,4
11/01/2016,11/01/2016,1.75,777.966,0,2527.722,4
11/01/2016,12/01/2016,15.25,777.966,0,2527.722,4
11/01/2016,13/01/2016,49,777.966,0,2527.722,4
11/01/2016,11/01/2016,1,777.966,0,2527.722,4
12/01/2016,12/01/2016,2.5,777.966,0,2527.722,4
